,relation,x_index,x_name,x_id,x_type,x_source,y_index,y_name,y_id,y_type,y_source,pmid,probability
208,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,disability,,SDoH factor,healthypeople,37118723.0,0.5
209,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,self-determined decisions,,SDoH factor,healthypeople,37118723.0,0.5
210,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,Disabilities,,SDoH factor,healthypeople,37118723.0,0.5
211,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,disability,,SDoH factor,healthypeople,37118723.0,0.5
212,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,self-determined decisions,,SDoH factor,healthypeople,37118723.0,0.5
213,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,admissions,,SDoH factor,healthypeople,34252707.0,0.428571429
214,associates,-1,Alzheimer disease,MESH:D000544,Disease,ncbi_mesh,-1,health care settings,,SDoH factor,healthypeople,35977320.0,1.0
215,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,health care settings,,SDoH factor,healthypeople,35977320.0,1.0
216,impacts,-1,semantic dementia,MESH:D057180,Disease,ncbi_mesh,-1,language,,SDoH factor,healthypeople,34003713.0,1.0
217,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,social activities,,SDoH factor,healthypeople,38567686.0,0.444444444
218,associates,-1,neurological and psychiatric diseases,MESH:D001523,Disease,ncbi_mesh,-1,acceptance,,SDoH factor,healthypeople,35590793.0,1.0
219,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,friendly communities,,SDoH factor,healthypeople,37871120.0,0.5
220,associates,-1,neurodegenerative disorder,MESH:D019636,Disease,ncbi_mesh,-1,cognitive abilities,,SDoH factor,healthypeople,35687701.0,1.0
221,associates,-1,AA,MESH:C566236,Disease,ncbi_mesh,-1,Family connectors,,SDoH factor,healthypeople,37212603.0,0.571428571
222,associates,-1,AA,MESH:C566236,Disease,ncbi_mesh,-1,families,,SDoH factor,healthypeople,37212603.0,0.714285714
223,treats,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,treatment,,SDoH factor,healthypeople,35404285.0,0.5
224,associates,-1,amyloid,MESH:C000718787,Disease,ncbi_mesh,-1,medications,,SDoH factor,healthypeople,35404285.0,1.0
225,associates,-1,amyloid deposition,MESH:D058225,Disease,ncbi_mesh,-1,availability,,SDoH factor,healthypeople,35404285.0,0.5
226,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,prevention,,SDoH factor,healthypeople,35404285.0,1.0
227,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,telemedicine,,SDoH factor,healthypeople,32246530.0,0.666666667
228,associates,-1,Deficits in the cognitive,MESH:D003072,Disease,ncbi_mesh,-1,clinical settings,,SDoH factor,healthypeople,32860945.0,1.0
229,associates,-1,died,MESH:D003643,Disease,ncbi_mesh,-1,hospital stays,,SDoH factor,healthypeople,35533500.0,0.5
230,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,health care,,SDoH factor,healthypeople,31753288.0,0.5
231,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,primary care settings,,SDoH factor,healthypeople,31753288.0,0.5
232,involves,-1,neglect,MESH:D058069,Disease,ncbi_mesh,-1,alleged perpetrators,,SDoH factor,healthypeople,35987616.0,0.5
233,involves,-1,neglect,MESH:D058069,Disease,ncbi_mesh,-1,victim,,SDoH factor,healthypeople,35987616.0,0.5
234,involves,-1,neglect,MESH:D058069,Disease,ncbi_mesh,-1,victims,,SDoH factor,healthypeople,35987616.0,0.5
235,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,public health,,SDoH factor,healthypeople,37852774.0,0.5
236,associates,-1,MCI,MESH:D060825,Disease,ncbi_mesh,-1,care partner,,SDoH factor,healthypeople,37004301.0,0.5
237,associates,-1,falls,MESH:C537863,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,34450352.0,0.5
238,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,partnership,,SDoH factor,healthypeople,37787414.0,1.0
239,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,proxy representatives,,SDoH factor,healthypeople,37787414.0,1.0
240,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,care partners,,SDoH factor,healthypeople,37787414.0,1.0
241,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,collaborators,,SDoH factor,healthypeople,37787414.0,0.5
242,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,partnership,,SDoH factor,healthypeople,37787414.0,0.5
243,associates,-1,PLWD,MESH:C000719191,Disease,ncbi_mesh,-1,proxy representatives,,SDoH factor,healthypeople,37787414.0,0.5
244,associates,-1,amyloid,MESH:C000718787,Disease,ncbi_mesh,-1,cost,,SDoH factor,healthypeople,33370497.0,0.5
245,associates,-1,safranal,MESH:C087963,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
246,associates,-1,crocin,MESH:C029036,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
247,associates,-1,crocetin,MESH:C487773,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
248,associates,-1,picrocrocin,MESH:C087962,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
249,associates,-1,kaempferol,MESH:C006552,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
250,associates,-1,flavonoid,MESH:D005419,Chemical,ncbi_mesh,-1,Stigma,,SDoH factor,healthypeople,36193081.0,1.0
251,associates,-1,amyloid,MESH:C000718787,Disease,ncbi_mesh,-1,social support,,SDoH factor,healthypeople,38339934.0,0.6
252,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,groups,,SDoH factor,healthypeople,34973385.0,0.5
253,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,community health service center,,SDoH factor,healthypeople,36777777.0,0.4
254,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,health service center,,SDoH factor,healthypeople,36777777.0,0.4
255,associates,-1,NC,OMIM:617025,Disease,omim,-1,communities,,SDoH factor,healthypeople,31347192.0,0.5
256,associates,-1,delirium,MESH:D003693,Disease,ncbi_mesh,-1,Clinicians,,SDoH factor,healthypeople,36396277.0,0.5
257,associates,-1,Cholesterol,MESH:D002784,Chemical,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,37950256.0,0.4
258,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,caregiving activities,,SDoH factor,healthypeople,34372731.0,1.0
259,associates,-1,dementias,MESH:D003704,Disease,ncbi_mesh,-1,caregiving networks,,SDoH factor,healthypeople,34372731.0,0.5
260,associates,-1,psychosis,MESH:D011618,Disease,ncbi_mesh,-1,nursing facility,,SDoH factor,healthypeople,36840533.0,0.5
261,associates,-1,Parkinson's disease,MESH:D010300,Disease,ncbi_mesh,-1,nursing facility,,SDoH factor,healthypeople,36840533.0,0.5
262,associates,-1,intellectual disability,MESH:D008607,Disease,ncbi_mesh,-1,intellectual quotient,,SDoH factor,healthypeople,31843015.0,0.5
263,associates,-1,function,MESH:D003291,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,36927883.0,0.4
264,interacts,-1,patients,9606,Species,ncbi_taxonomy,-1,doctor,,SDoH factor,healthypeople,31438308.0,0.5
265,interacts,-1,patients,9606,Species,ncbi_taxonomy,-1,medical follow-up,,SDoH factor,healthypeople,31438308.0,0.5
266,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,family carer,,SDoH factor,healthypeople,35680268.0,0.5
267,associates,-1,Alzheimer,MESH:D000544,Disease,ncbi_mesh,-1,family carer,,SDoH factor,healthypeople,35680268.0,0.5
268,associates,-1,dopamine,MESH:D004298,Chemical,ncbi_mesh,-1,availability,,SDoH factor,healthypeople,31840326.0,1.0
269,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,toilet problems,,SDoH factor,healthypeople,36851841.0,0.5
270,associates,-1,memory loss,MESH:D008569,Disease,ncbi_mesh,-1,medical examinations,,SDoH factor,healthypeople,32789474.0,1.0
271,associates,-1,memory loss,MESH:D008569,Disease,ncbi_mesh,-1,screening,,SDoH factor,healthypeople,32789474.0,1.0
272,associates,-1,cucumbers,3659,Species,ncbi_taxonomy,-1,agricultural products,,SDoH factor,healthypeople,37175728.0,1.0
273,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,residential aged care homes,,SDoH factor,healthypeople,37288758.0,1.0
274,associates,-1,Falls,MESH:C537863,Disease,ncbi_mesh,-1,person-centred care,,SDoH factor,healthypeople,37288758.0,0.5
275,downregulates,-1,BACE1,23821,Gene,ncbi_gene,-1,cognitive abilities,,SDoH factor,healthypeople,34046943.0,1.0
276,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,collaboration,,SDoH factor,healthypeople,36692014.0,0.5
277,triggers,-1,Impaired emotion recognition,MESH:D020238,Disease,ncbi_mesh,-1,family support,,SDoH factor,healthypeople,34120903.0,1.0
278,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,clinics,,SDoH factor,healthypeople,34755541.0,0.5
279,associates,-1,stroke,MESH:D020521,Disease,ncbi_mesh,-1,clinics,,SDoH factor,healthypeople,34755541.0,1.0
280,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,prescribing,,SDoH factor,healthypeople,35984088.0,0.416666667
281,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,Partnership,,SDoH factor,healthypeople,35984088.0,0.5
282,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,Antipsychotic prescribing,,SDoH factor,healthypeople,35984088.0,0.4
283,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,Antipsychotic prescribing,,SDoH factor,healthypeople,35984088.0,0.4
284,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,Nursing Homes,,SDoH factor,healthypeople,35984088.0,0.5
285,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,Nursing Homes,,SDoH factor,healthypeople,35984088.0,0.5
286,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,care,,SDoH factor,healthypeople,35984088.0,0.5
287,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,care,,SDoH factor,healthypeople,35984088.0,0.5
288,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,long-stay NH,,SDoH factor,healthypeople,35984088.0,1.0
289,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,long-stay NH,,SDoH factor,healthypeople,35984088.0,1.0
290,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,medication prescribing,,SDoH factor,healthypeople,35984088.0,0.8
291,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,medication prescribing,,SDoH factor,healthypeople,35984088.0,0.8
292,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,prescribing,,SDoH factor,healthypeople,35984088.0,0.583333333
293,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,prescribing,,SDoH factor,healthypeople,35984088.0,0.583333333
294,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,psychotropic medication prescribing,,SDoH factor,healthypeople,35984088.0,1.0
295,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,psychotropic medication prescribing,,SDoH factor,healthypeople,35984088.0,1.0
296,associates,-1,AL,MESH:D009101,Disease,ncbi_mesh,-1,Partnership,,SDoH factor,healthypeople,35984088.0,0.857142857
297,associates,-1,AL,MESH:D000535,Chemical,ncbi_mesh,-1,Partnership,,SDoH factor,healthypeople,35984088.0,0.857142857
298,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,care coordination,,SDoH factor,healthypeople,35833618.0,1.0
299,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,clearer communication,,SDoH factor,healthypeople,35833618.0,1.0
300,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,referral,,SDoH factor,healthypeople,35833618.0,1.0
301,sensitive to,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,memory clinic,,SDoH factor,healthypeople,38217602.0,1.0
302,associates,-1,memory complaints,MESH:D008569,Disease,ncbi_mesh,-1,community,,SDoH factor,healthypeople,38217602.0,0.5
303,more prevalent in,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,rural areas,,SDoH factor,healthypeople,35836409.0,0.5
304,associates,-1,chronic disorder,MESH:D002908,Disease,ncbi_mesh,-1,mHealth,,SDoH factor,healthypeople,31218511.0,0.5
305,associates,-1,women,9606,Species,ncbi_taxonomy,-1,gender,,SDoH factor,healthypeople,16671284.0,0.666666667
306,associates,-1,impaired cognitive function,MESH:D003072,Disease,ncbi_mesh,-1,socioeconomically disadvantaged,,SDoH factor,healthypeople,38400524.0,0.5
307,associates,-1,participant,9606,Species,ncbi_taxonomy,-1,community cohort,,SDoH factor,healthypeople,37355895.0,0.5
308,exposed to,-1,people,9606,Species,ncbi_taxonomy,-1,Barriers,,SDoH factor,healthypeople,31882007.0,0.5
309,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,community setting,,SDoH factor,healthypeople,35921260.0,0.5
310,influences,-1,prefrontal damage,MESH:C536329,Disease,ncbi_mesh,-1,altruistic attitudes,,SDoH factor,healthypeople,37741549.0,0.5
311,associates,-1,Alzheimer's disease,MESH:D000544,Disease,ncbi_mesh,-1,family member,,SDoH factor,healthypeople,34562352.0,0.666666667
312,associates,-1,ADL dependency,MESH:D020773,Disease,ncbi_mesh,-1,ADL care,,SDoH factor,healthypeople,33879099.0,0.5
313,associates,-1,mitochondrial dysfunction,MESH:D028361,Disease,ncbi_mesh,-1,relationship,,SDoH factor,healthypeople,36203194.0,0.5
314,associates,-1,Sars-Cov-2,MESH:D000094024,Disease,ncbi_mesh,-1,social distancing,,SDoH factor,healthypeople,33646168.0,1.0
315,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,high-cost services,,SDoH factor,healthypeople,38504583.0,0.5
316,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,intensive care,,SDoH factor,healthypeople,38504583.0,0.5
317,associates,-1,Distress,MESH:D012128,Disease,ncbi_mesh,-1,caregiver,,SDoH factor,healthypeople,38425032.0,0.571428571
318,associates,-1,Distress,MESH:D012128,Disease,ncbi_mesh,-1,family caregiver,,SDoH factor,healthypeople,38425032.0,0.5
319,associates,-1,Distress,MESH:D012128,Disease,ncbi_mesh,-1,family relationships,,SDoH factor,healthypeople,38425032.0,0.5
320,associates,-1,Distress,MESH:D012128,Disease,ncbi_mesh,-1,forgiveness,,SDoH factor,healthypeople,38425032.0,0.857142857
321,associates,-1,people,9606,Species,ncbi_taxonomy,-1,services,,SDoH factor,healthypeople,35264118.0,0.5
322,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,air pollution,,SDoH factor,healthypeople,36130664.0,0.8
323,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,specialist database,,SDoH factor,healthypeople,34417796.0,0.571428571
324,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,mental health database,,SDoH factor,healthypeople,34417796.0,0.5
325,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,mental health services,,SDoH factor,healthypeople,34417796.0,0.5
326,associates,-1,frailty,MESH:D000073496,Disease,ncbi_mesh,-1,mental health services,,SDoH factor,healthypeople,34417796.0,1.0
327,associates,-1,frailty,MESH:D000073496,Disease,ncbi_mesh,-1,mental health database,,SDoH factor,healthypeople,34417796.0,1.0
328,exposed to,-1,Humans,9606,Species,ncbi_taxonomy,-1,food,,SDoH factor,healthypeople,36706054.0,1.0
329,exposed to,-1,Humans,9606,Species,ncbi_taxonomy,-1,water,,SDoH factor,healthypeople,36706054.0,1.0
330,exposed to,-1,Humans,9606,Species,ncbi_taxonomy,-1,air,,SDoH factor,healthypeople,36706054.0,1.0
331,cause a significant burden to,-1,Neuropsychiatric symptoms,MESH:D001523,Disease,ncbi_mesh,-1,families,,SDoH factor,healthypeople,32925068.0,1.0
332,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,Healthcare,,SDoH factor,healthypeople,34338590.0,0.5
333,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,utilization,,SDoH factor,healthypeople,34338590.0,0.5
334,affects,-1,deficits,MESH:D009461,Disease,ncbi_mesh,-1,interpersonal communication,,SDoH factor,healthypeople,38376045.0,0.5
335,affects,-1,deficits,MESH:D009461,Disease,ncbi_mesh,-1,social functioning,,SDoH factor,healthypeople,38376045.0,0.5
336,associates,-1,cognitive decline,MESH:D003072,Disease,ncbi_mesh,-1,social isolation,,SDoH factor,healthypeople,37935416.0,1.0
337,associates,-1,trauma,MESH:D014947,Disease,ncbi_mesh,-1,occupation,,SDoH factor,healthypeople,36242735.0,1.0
338,associates,-1,post-traumatic stress disorder,MESH:D013313,Disease,ncbi_mesh,-1,occupation,,SDoH factor,healthypeople,36242735.0,0.5
339,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,care transition,,SDoH factor,healthypeople,31971075.0,1.0
340,associates,-1,patient,9606,Species,ncbi_taxonomy,-1,smartphone-based assessments,,SDoH factor,healthypeople,33350601.0,0.666666667
341,associates,-1,movement disorder,MESH:D009069,Disease,ncbi_mesh,-1,specialist,,SDoH factor,healthypeople,33350601.0,1.0
342,associates,-1,NPS,MESH:D009261,Disease,ncbi_mesh,-1,primary care,,SDoH factor,healthypeople,35065615.0,1.0
343,treats,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,nursing,,SDoH factor,healthypeople,37705077.0,0.428571429
344,associates,-1,smoking,MESH:D015208,Disease,ncbi_mesh,-1,education,,SDoH factor,healthypeople,31335910.0,0.75
345,associates,-1,mortality,MESH:D003643,Disease,ncbi_mesh,-1,discharge location,,SDoH factor,healthypeople,37391377.0,0.4
346,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,medication use,,SDoH factor,healthypeople,37125546.0,1.0
347,associates,-1,persons,9606,Species,ncbi_taxonomy,-1,informal care time,,SDoH factor,healthypeople,37253123.0,0.5
348,associates,-1,AD,MESH:D000544,Disease,ncbi_mesh,-1,informal care,,SDoH factor,healthypeople,37253123.0,0.6
349,associates,-1,thyroid diseases,MESH:D013959,Disease,ncbi_mesh,-1,social isolation,,SDoH factor,healthypeople,35700125.0,1.0
350,associates,-1,social isolation,MESH:C565377,Disease,ncbi_mesh,-1,health care,,SDoH factor,healthypeople,35674329.0,1.0
351,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,pharmacists,,SDoH factor,healthypeople,36803702.0,0.5
352,associates,-1,non-communicable diseases,MESH:D000073296,Disease,ncbi_mesh,-1,high-income,,SDoH factor,healthypeople,32487053.0,0.5
353,associates,-1,communicable diseases,MESH:D003141,Disease,ncbi_mesh,-1,high-income,,SDoH factor,healthypeople,32487053.0,0.5
354,associates,-1,anxiety,MESH:D001007,Disease,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,33960918.0,0.5
355,associates,-1,depression,MESH:D003866,Disease,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,33960918.0,0.5
356,associates,-1,mental health problems,MESH:D000076082,Disease,ncbi_mesh,-1,relationships,,SDoH factor,healthypeople,33960918.0,0.5
357,associates,-1,chronic diseases,MESH:D002908,Disease,ncbi_mesh,-1,Excess expenditures,,SDoH factor,healthypeople,34535138.0,0.5
358,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,social networks,,SDoH factor,healthypeople,30324863.0,0.5
359,associates,-1,dementia,MESH:D003704,Disease,ncbi_mesh,-1,medication,,SDoH factor,healthypeople,34160299.0,0.75
360,associates,-1,Dementia,MESH:D003704,Disease,ncbi_mesh,-1,arrest,,SDoH factor,healthypeople,38344790.0,0.4
361,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,help-seeking,,SDoH factor,healthypeople,33860704.0,0.5
362,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,help-seeking intentions,,SDoH factor,healthypeople,33860704.0,0.4
363,associates,-1,cognitive impairment,MESH:D003072,Disease,ncbi_mesh,-1,signs,,SDoH factor,healthypeople,33860704.0,0.4
364,associates,-1,patients,9606,Species,ncbi_taxonomy,-1,signs,,SDoH factor,healthypeople,33860704.0,0.5
365,associates,-1,anxiety,MESH:D001007,Disease,ncbi_mesh,-1,dental care providers,,SDoH factor,healthypeople,33678401.0,0.666666667
366,associates,-1,memory/dementia,MESH:D003704,Disease,ncbi_mesh,-1,nonspecialist secondary care services,,SDoH factor,healthypeople,32960456.0,1.0
